# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
6, 175, C24, 1, 3.822879152755029E-11
6, 174, C24, 1, 4.341387249606652E-10
6, 173, C24, 1, 0.049728547006690195
6, 172, C24, 1, 2.1706940152234526E-10
6, 171, C24, 1, 0.0012094666619457872
6, 170, C24, 1, 4.648884793366001E-13
6, 168, C23, 1, 4.3367441209857113E-10
6, 167, C23, 1, 0.1767813721591011
6, 166, C23, 1, 2.203747543426762E-16
6, 165, C23, 1, 0.040969601086613024
6, 164, C23, 1, 2.203747543426762E-16
6, 163, C23, 1, 0.15760255953878685
6, 162, C23, 1, 1.5583436270907387E-16
6, 160, C23, 1, 2.170694016057533E-10
6, 159, C23, 1, 0.041470514535956265
6, 158, C23, 1, 5.0091344934741E-4
6, 157, C26, 1, 6.047334397399995E-4
6, 156, C26, 1, 5.7012678057007E-4
6, 155, C26, 1, 5.7012678057007E-4
6, 153, C26, 1, 6.047334397399995E-4
6, 151, C25, 1, 0.03295096675957029
6, 150, C25, 1, 2.0464732213818856E-10
6, 149, C25, 1, 0.03345188020891353
6, 148, C25, 1, 1.4471294306131774E-10
6, 147, C25, 1, 5.7012678057007E-4
6, 146, C25, 1, 4.031556507671154E-4
6, 136, C27, 1, 4.031556507671154E-4
6, 134, C27, 1, 4.031556507671154E-4
6, 94, C19, 0, 3.801130465120238E-4
6, 92, C19, 0, 3.801130465120238E-4
6, 90, C16, 0, 5.375408407353971E-4
6, 89, C16, 0, 5.375408407353971E-4
6, 88, C16, 0, 4.2762716437024276E-4
6, 86, C16, 0, 4.2762716437024276E-4
6, 85, C15, 0, 3.801130465120238E-4
6, 84, C15, 0, 5.375408407353971E-4
6, 83, C15, 0, 1.9295058107323814E-10
6, 82, C15, 0, 0.012980529160138029
6, 81, C15, 0, 1.3644178756292244E-10
6, 80, C15, 0, 0.013452812599316943
6, 79, C12, 0, 1.534771311644877E-11
6, 77, C12, 0, 3.2873813337092214E-13
6, 76, C12, 0, 0.0017105077358421188
6, 74, C12, 0, 1.534771311644877E-11
6, 73, C12, 0, 1.5349700635780197E-10
6, 72, C12, 0, 0.019964520003372063
6, 70, C11, 0, 0.0012092643940338323
6, 69, C10, 0, 2.5723385262606042E-15
6, 68, C10, 0, 0.014140287964215343
6, 67, C10, 0, 4.722834391799061E-4
6, 66, C10, 0, 0.014494500554194927
6, 65, C10, 0, 1.6173849016549047E-15
6, 64, C10, 0, 0.023581897424726557
6, 63, C10, 0, 4.7178876008258896E-9
6, 62, C10, 0, 8.464735078892882E-9
6, 61, C10, 0, 2.4165041389753834E-15
6, 60, C10, 0, 0.03134949878797605
6, 59, C9, 0, 2.0267758236076317E-7
6, 58, C9, 0, 3.028366561457223E-5
6, 48, C8, 0, 0.31568240226260247
6, 37, C6, 0, 4.875793161839537E-13
6, 36, C6, 0, 0.12280837334998387
6, 29, C4, 0, 1.2327199947005665E-12
6, 28, C4, 1, 0.037202904642114724
6, 27, C4, 0, 0.33042166273020673
6, 26, C4, 1, 0.046806938751764324
6, 25, C4, 1, 6.945818493313128E-6
6, 25, C4, 0, 3.240697815504204E-7
6, 24, C4, 0, 0.09986238603214279
6, 23, C4, 0, 4.459679694646202E-14
6, 22, C4, 1, 1.1091437176071361E-11
6, 22, C4, 0, 0.5514186059209301
6, 21, C4, 1, 0.0168056933378923
6, 21, C4, 0, 6.492503020534023E-14
6, 20, C4, 1, 0.0018112179213856767
6, 20, C4, 0, 1.175996458283181
6, 15, C3, 0, 1.4728058323204068E-11
6, 14, C3, 1, 3.206663489204585E-6
6, 14, C3, 0, 0.019159258823795124
6, 10, C2, 1, 1.602752275391746E-5
6, 10, C2, 0, 1.6706940342171691E-9
6, 5, C1, 1, 6.528743170024837E-10
6, 4, C1, 0, 2.2476534674621482
7, 207, C14, 1, 2.4836121150077583E-8
7, 206, C14, 1, 3.664581647900214E-20
7, 205, C14, 1, 2.4510649882245397E-5
7, 203, C14, 1, 0.31648526625605977
7, 198, C13, 1, 2.5032273973207763E-12
7, 197, C13, 1, 0.00137476737427667
7, 195, C18, 1, 1.584745691421902E-13
7, 194, C18, 1, 0.06555479377810806
7, 192, C18, 1, 4.6824832439712286E-11
7, 191, C18, 1, 0.9877736209079393
7, 189, C17, 1, 0.0033260209190383336
7, 186, C17, 1, 1.1524642607622869E-4
7, 185, C17, 1, 0.2974184637716512
7, 184, C17, 1, 4.13225644503868E-11
7, 183, C21, 1, 0.7162801055468364
7, 181, C21, 1, 8.777001970265529E-5
7, 180, C21, 1, 5.819286046160191E-16
7, 179, C21, 1, 0.21841996036410827
7, 177, C22, 1, 0.5236748853212516
7, 175, C24, 1, 1.2757380351714464E-10
7, 174, C24, 1, 1.1800069420402445E-19
7, 173, C24, 1, 0.1659497880613093
7, 171, C24, 1, 0.013464926085813709
7, 169, C23, 1, 9.84944514549578E-10
7, 168, C23, 1, 1.2687304273218032E-10
7, 167, C23, 1, 0.05451732718257885
7, 165, C23, 1, 7.569808726056692E-7
7, 163, C23, 1, 1.281229608752042
7, 162, C23, 1, 1.889208917404062E-15
7, 161, C23, 1, 2.7813852788099376E-5
7, 160, C23, 1, 1.1271858734008326E-11
7, 159, C23, 1, 0.012624045340439401
7, 158, C23, 1, 1.4670085220110272E-4
7, 156, C26, 1, 2.5640952939243337E-11
7, 155, C26, 1, 0.03395884363442154
7, 154, C26, 1, 1.7907213359282684E-10
7, 153, C26, 1, 0.05133101588447198
7, 152, C26, 1, 3.8351131616751663E-13
7, 151, C25, 1, 0.09346387147579423
7, 150, C25, 1, 5.1944771991755546E-17
7, 149, C25, 1, 0.10326081197282204
7, 148, C25, 1, 3.6729127949343835E-17
7, 147, C25, 1, 1.4471289100527912E-10
7, 145, C28, 1, 4.988768870679517E-4
7, 144, C28, 1, 1.3438520084315785E-4
7, 143, C28, 1, 1.3438520084315785E-4
7, 141, C28, 1, 4.988768870679517E-4
7, 139, C27, 1, 9.502825502289168E-5
7, 138, C27, 1, 1.3438520084315785E-4
7, 137, C27, 1, 4.8237641915463197E-11
7, 136, C27, 1, 0.012112530995582613
7, 135, C27, 1, 3.4110444519821206E-11
7, 134, C27, 1, 0.012230601847170603
7, 113, C29, 1, 9.502825502289168E-5
7, 111, C29, 1, 9.502825502289168E-5
7, 106, C29, 0, 8.959685782089808E-5
7, 104, C29, 0, 8.959685782089808E-5
7, 103, C20, 0, 1.2670433367714448E-4
7, 102, C20, 0, 4.199650559154359E-4
7, 100, C20, 0, 1.2670433367714448E-4
7, 98, C20, 0, 4.199650559154359E-4
7, 97, C19, 0, 8.959685782089808E-5
7, 96, C19, 0, 1.2670433367714448E-4
7, 95, C19, 0, 4.548059041254649E-11
7, 94, C19, 0, 0.005025235626493652
7, 93, C19, 0, 3.216084150039204E-11
7, 92, C19, 0, 0.005136558067382141
7, 91, C16, 0, 1.507466883046126E-10
7, 90, C16, 0, 0.01378826441111369
7, 88, C16, 0, 4.341710092681873E-10
7, 87, C16, 0, 3.228478919620814E-13
7, 86, C16, 0, 0.02183684782985677
7, 85, C15, 0, 1.8038110980281438E-9
7, 84, C15, 0, 4.659366420804547E-9
7, 83, C15, 0, 1.6724821449797796E-15
7, 82, C15, 0, 0.01691572095830704
7, 81, C15, 0, 6.128491353938329E-16
7, 80, C15, 0, 0.02085560134156033
7, 79, C12, 0, 1.7041848901445987E-11
7, 76, C12, 0, 0.0017102142557337081
7, 74, C12, 0, 2.7912187133027266E-11
7, 72, C12, 0, 0.0363085634824727
7, 70, C11, 0, 3.027858995040013E-5
7, 69, C10, 0, 2.8562825064093184E-15
7, 68, C10, 0, 7.137151744988569E-7
7, 67, C10, 0, 1.3831607655453147E-4
7, 66, C10, 0, 0.004578209590134013
7, 65, C10, 0, 1.5192106611553913E-15
7, 64, C10, 0, 0.222752489503637
7, 63, C10, 0, 7.562765548544695E-14
7, 62, C10, 0, 1.7124084647660708E-10
7, 61, C10, 0, 1.3336779933324562E-12
7, 60, C10, 0, 0.00965828292342666
7, 59, C9, 0, 5.074813612901518E-9
7, 48, C8, 0, 0.17929468494036366
7, 37, C6, 0, 1.118917911737781E-14
7, 36, C6, 0, 0.03792581486624711
7, 28, C4, 1, 0.012298104663962578
7, 27, C4, 0, 0.330421580002921
7, 26, C4, 1, 0.014238803770347662
7, 25, C4, 1, 2.4425477749362215E-6
7, 25, C4, 0, 3.2838214245418396E-7
7, 24, C4, 0, 0.09965257762248818
7, 23, C4, 0, 5.711468455883948E-14
7, 22, C4, 1, 6.430152475935483E-12
7, 22, C4, 0, 0.5514184106847196
7, 21, C4, 1, 0.006366920078485065
7, 21, C4, 0, 8.301911719699918E-14
7, 20, C4, 1, 5.50589010179658E-4
7, 20, C4, 0, 1.1742469498125747
7, 15, C3, 0, 1.4728663755802265E-11
7, 14, C3, 0, 0.019160046384903272
7, 11, C2, 1, 1.1889341531429325E-15
7, 10, C2, 1, 6.428860537364961E-10
7, 4, C1, 0, 2.2476526730090853
8, 207, C14, 1, 7.920901926359012E-9
8, 206, C14, 1, 1.924032012171345E-21
8, 203, C14, 1, 0.11475481813861103
8, 198, C13, 1, 7.454744150936538E-13
8, 197, C13, 1, 4.026235383464942E-4
8, 195, C18, 1, 9.731329267866128E-14
8, 194, C18, 1, 0.00344502189332623
8, 193, C18, 1, 8.027266661676768E-8
8, 192, C18, 1, 2.553805054664622E-12
8, 191, C18, 1, 0.5131476842740806
8, 189, C17, 1, 9.700649865631718E-4
8, 188, C17, 1, 4.2817871837555033E-16
8, 187, C17, 1, 2.5563039417636174E-12
8, 186, C17, 1, 3.513782984524113E-5
8, 185, C17, 1, 0.08710603293860832
8, 183, C21, 1, 0.20983697196758774
8, 181, C21, 1, 2.5663029865009657E-5
8, 180, C21, 1, 1.703299292055778E-16
8, 179, C21, 1, 0.06442346893650971
8, 178, C21, 1, 9.20969543673966E-12
8, 177, C22, 1, 0.1544240409315275
8, 175, C24, 1, 2.961472694713689E-11
8, 173, C24, 1, 0.03852325124086329
8, 171, C24, 1, 0.5276181246465724
8, 168, C23, 1, 3.6821306476212906E-11
8, 167, C23, 1, 0.017621103168792843
8, 166, C23, 1, 2.2980029202815103E-12
8, 165, C23, 1, 0.00153094722324627
8, 164, C23, 1, 4.921536962964201E-15
8, 163, C23, 1, 0.7630993792051765
8, 161, C23, 1, 6.4725736454788545E-6
8, 160, C23, 1, 1.4657403310642912E-14
8, 159, C23, 1, 0.71863162329026
8, 158, C23, 1, 4.302317221264394E-5
8, 157, C26, 1, 3.417745752269937E-9
8, 156, C26, 1, 7.183825628613411E-11
8, 155, C26, 1, 0.09344820910776508
8, 153, C26, 1, 0.19050436668657658
8, 151, C25, 1, 0.0027556505171031642
8, 149, C25, 1, 1.316931759664232
8, 147, C25, 1, 1.5662296178857793E-5
8, 146, C25, 1, 2.8066719225815502E-11
8, 144, C28, 1, 9.384550683030072E-12
8, 143, C28, 1, 0.012706431566923145
8, 142, C28, 1, 8.74327425994129E-11
8, 141, C28, 1, 0.07053718034511476
8, 140, C28, 1, 1.8725105641886272E-13
8, 139, C27, 1, 1.5763402973384422E-9
8, 138, C27, 1, 4.347798113275975E-9
8, 137, C27, 1, 1.5606445292566686E-15
8, 136, C27, 1, 0.03650958114484719
8, 135, C27, 1, 5.571707560815424E-16
8, 134, C27, 1, 0.040091516739155224
8, 125, C30, 1, 2.4357879464924088E-4
8, 119, C31, 1, 2.2399210218256583E-5
8, 119, C31, 0, 2.986561212678074E-5
8, 117, C31, 1, 2.2399210218256583E-5
8, 117, C31, 0, 2.986561212678074E-5
8, 116, C31, 0, 2.118377736740053E-4
8, 114, C31, 0, 2.118377736740053E-4
8, 113, C29, 1, 0.0043915249386824355
8, 112, C29, 1, 1.7055216137931367E-11
8, 112, C29, 0, 1.137099744486281E-11
8, 111, C29, 1, 0.004419355546970139
8, 110, C29, 1, 8.040208854236034E-12
8, 109, C29, 1, 4.75141104562297E-5
8, 109, C29, 0, 3.167845099254475E-5
8, 108, C29, 1, 2.2399210218256583E-5
8, 108, C29, 0, 2.986561212678074E-5
8, 107, C29, 1, 8.040208854236034E-12
8, 107, C29, 0, 1.0720277934764231E-11
8, 106, C29, 0, 0.001879467543544575
8, 105, C29, 1, 1.7055216137931367E-11
8, 105, C29, 0, 1.137099744486281E-11
8, 104, C29, 0, 0.0019057074766383885
8, 103, C20, 0, 4.2548708525844036E-12
8, 102, C20, 0, 5.542755558984408E-9
8, 101, C20, 0, 7.603928562477479E-11
8, 100, C20, 0, 0.005534795549256489
8, 99, C20, 0, 1.6285016504412304E-13
8, 98, C20, 0, 0.029479514968713177
8, 97, C19, 0, 6.746359107134854E-10
8, 96, C19, 0, 1.803810449162478E-9
8, 95, C19, 0, 6.474787549830163E-16
8, 94, C19, 0, 0.0073738454448300265
8, 93, C19, 0, 2.339982919746609E-16
8, 92, C19, 0, 0.00887817208416401
8, 90, C16, 0, 0.016912886277451817
8, 88, C16, 0, 4.3409651644234363E-10
8, 86, C16, 0, 0.04391318435743883
8, 85, C15, 0, 5.66864117887523E-12
8, 84, C15, 0, 2.8346678512726956E-6
8, 83, C15, 0, 2.1791492585048562E-15
8, 82, C15, 0, 4.8295879338500984E-4
8, 80, C15, 0, 0.2316148457646537
8, 79, C12, 0, 5.250323118134896E-12
8, 76, C12, 0, 5.311433615299322E-4
8, 74, C12, 0, 5.250871786258433E-12
8, 72, C12, 0, 0.006829693787006693
8, 69, C10, 0, 8.799752985753028E-16
8, 68, C10, 0, 2.0902338410496426E-7
8, 67, C10, 0, 4.050816828694971E-5
8, 66, C10, 0, 0.0014384038318140707
8, 64, C10, 0, 0.1265142977213324
8, 63, C10, 0, 1.879049184089444E-15
8, 62, C10, 0, 9.725779263553703E-11
8, 61, C10, 0, 4.1088501846457627E-13
8, 60, C10, 0, 0.003099539517730174
8, 58, C9, 0, 1.606866047032642E-16
8, 48, C8, 0, 0.07932802536220525
8, 37, C6, 0, 3.4554544135325994E-15
8, 36, C6, 0, 0.013068057618467036
8, 28, C4, 1, 0.004606823563143315
8, 27, C4, 0, 0.33042149708106566
8, 26, C4, 1, 0.0043075281787625964
8, 25, C4, 1, 7.552169559180266E-7
8, 25, C4, 0, 3.2864323671884716E-7
8, 24, C4, 0, 0.09944271812726728
8, 23, C4, 0, 5.930613868945256E-14
8, 22, C4, 1, 2.5671089944997467E-12
8, 22, C4, 0, 0.5514182149893457
8, 21, C4, 1, 0.0023084080571046683
8, 21, C4, 0, 8.608305998230125E-14
8, 20, C4, 1, 1.66471208723633E-4
8, 20, C4, 0, 1.1724959341788688
8, 15, C3, 0, 1.4729269192727184E-11
8, 14, C3, 0, 0.019160833945468754
8, 4, C1, 0, 2.247651878556282
9, 207, C14, 1, 2.7121507987819673E-9
9, 206, C14, 1, 5.72986986742427E-22
9, 203, C14, 1, 0.041163639409161866
9, 198, C13, 1, 2.183984422412892E-13
9, 197, C13, 1, 1.179150135970767E-4
9, 195, C18, 1, 4.6182318951415026E-14
9, 194, C18, 1, 0.0010052830875236878
9, 192, C18, 1, 7.457368757518159E-13
9, 191, C18, 1, 0.23143078011360227
9, 189, C17, 1, 2.8409575181389987E-4
9, 186, C17, 1, 1.0226567913413652E-5
9, 185, C17, 1, 0.02551106628600423
9, 184, C17, 1, 3.670832188992312E-12
9, 183, C21, 1, 0.06145114271940099
9, 181, C21, 1, 7.486060292445362E-6
9, 180, C21, 1, 5.027065756117374E-17
9, 179, C21, 1, 0.01900169673687628
9, 177, C22, 1, 0.04554849627099103
9, 175, C24, 1, 1.0739929086836203E-11
9, 174, C24, 1, 5.5430569189335905E-8
9, 173, C24, 1, 0.013970652027431923
9, 171, C24, 1, 0.3089457494495792
9, 169, C23, 1, 2.775081823466852E-10
9, 168, C23, 1, 1.0671477272383613E-11
9, 167, C23, 1, 0.005965455247767831
9, 166, C23, 1, 8.954566089249893E-14
9, 165, C23, 1, 4.537110062158371E-4
9, 163, C23, 1, 0.3665261620388582
9, 161, C23, 1, 2.3334962398706633E-6
9, 160, C23, 1, 8.337593252585818E-13
9, 159, C23, 1, 0.420574171662941
9, 158, C23, 1, 1.2640148427642311E-5
9, 156, C26, 1, 2.1170365257184197E-12
9, 155, C26, 1, 0.0027538707392358503
9, 153, C26, 1, 0.4674118428573495
9, 151, C25, 1, 0.0027145541268748887
