# timeInterval, linkID, cellName, groupID, groupSizeOnLink 
6, 40, C6, 0, 0.02019020011003298
6, 39, C6, 0, 2.603283204271163E-4
6, 38, C6, 0, 0.014374551609340579
6, 37, C6, 0, 1.416723672124644E-4
6, 36, C6, 0, 0.5486525902692907
6, 35, C5, 0, 9.557573144420117E-5
6, 34, C5, 0, 0.005708325254131529
6, 33, C5, 0, 1.5551622050180558E-4
6, 32, C5, 0, 8.636882664652706E-4
6, 31, C5, 0, 2.3750771446139965E-5
6, 30, C5, 0, 0.008478930389348197
6, 29, C4, 1, 5.827724580865572E-5
6, 29, C4, 0, 2.1798613279053884E-5
6, 28, C4, 1, 1.2543492601212862
6, 28, C4, 0, 2.5568010839136148E-5
6, 27, C4, 1, 2.5650112859793566E-5
6, 27, C4, 0, 5.930945305873124E-4
6, 26, C4, 1, 0.00794190114205735
6, 26, C4, 0, 5.423043716538462E-6
6, 25, C4, 1, 1.6428138245655477E-4
6, 25, C4, 0, 4.819481454982736E-4
6, 24, C4, 1, 1.6598850509300286E-7
6, 24, C4, 0, 0.0071640908814253465
6, 23, C4, 1, 3.784790413083515E-5
6, 23, C4, 0, 1.3247084669357475E-5
6, 22, C4, 1, 0.0026508550866641096
6, 22, C4, 0, 0.005926687624141674
6, 21, C4, 1, 7.792273520260686E-4
6, 21, C4, 0, 1.1681451062720144E-5
6, 20, C4, 1, 2.1162733296376223E-4
6, 20, C4, 0, 0.24881663256732675
6, 19, C3, 1, 1.45279334126618E-7
6, 19, C3, 0, 1.2837088417792528E-5
6, 18, C3, 1, 1.5183345586054463E-12
6, 18, C3, 0, 0.0042848453313121026
6, 17, C3, 0, 6.317598810744749E-6
6, 16, C3, 1, 5.235136708315222E-9
6, 16, C3, 0, 2.450604790816262E-4
6, 15, C3, 0, 1.1753957181057135E-4
6, 14, C3, 1, 6.637429908116908E-8
6, 14, C3, 0, 1.4030462447713953E-5
6, 11, C2, 1, 2.3367476503331324E-4
6, 11, C2, 0, 9.168088787731882E-5
6, 10, C2, 1, 0.9232027963795097
6, 10, C2, 0, 0.07980122487963869
6, 5, C1, 1, 7.182587079965846E-9
6, 5, C1, 0, 1.6750098269465315E-10
6, 4, C1, 1, 4.423688729912631E-5
6, 4, C1, 0, 0.0031910789106664563
6, 0, C1, 1, 3.3005214353368446
6, 0, C1, 0, 7.519458272463468
7, 207, C14, 1, 0.8513995766345949
7, 206, C14, 1, 1.0171575906232248E-4
7, 205, C14, 1, 0.07804897775005115
7, 204, C14, 1, 2.606184760797885E-4
7, 203, C14, 1, 3.542020990768457
7, 202, C14, 1, 4.868083108811323E-5
7, 201, C13, 1, 1.2832161445567523E-4
7, 200, C13, 1, 0.007671299978202599
7, 199, C13, 1, 1.292011153647377E-4
7, 198, C13, 1, 0.2938902030737023
7, 197, C13, 1, 0.0018819427309846037
7, 196, C13, 1, 4.93853250279679E-5
7, 195, C18, 1, 5.695032265017574E-5
7, 194, C18, 1, 0.015127859588830051
7, 193, C18, 1, 0.006159681960709409
7, 192, C18, 1, 2.2339172551478203E-5
7, 191, C18, 1, 0.31466253989896487
7, 190, C18, 1, 5.803571302754956E-6
7, 189, C17, 1, 0.004965807969018257
7, 188, C17, 1, 6.087386978429155E-6
7, 187, C17, 1, 2.240682802729901E-4
7, 186, C17, 1, 6.648433391752458E-5
7, 185, C17, 1, 0.06989161254419463
7, 184, C17, 1, 2.6045642289956927E-5
7, 183, C21, 1, 0.010844579037242128
7, 182, C21, 1, 1.1094374794946818E-5
7, 181, C21, 1, 2.1637022063773924E-4
7, 180, C21, 1, 5.5652112550704706E-5
7, 179, C21, 1, 0.004811446907791385
7, 178, C21, 1, 1.6992730692328156E-5
7, 177, C22, 1, 0.0010809465817108867
7, 176, C22, 1, 9.317130718230703E-7
7, 175, C24, 1, 8.091225482716179E-4
7, 174, C24, 1, 3.3896235062674785E-5
7, 173, C24, 1, 0.029749574008226615
7, 172, C24, 1, 3.391915273750472E-5
7, 171, C24, 1, 4.3485017125365186E-4
7, 170, C24, 1, 1.1819579320534083E-5
7, 169, C23, 1, 0.0033027034415951968
7, 168, C23, 1, 3.910407143140184E-4
7, 167, C23, 1, 0.06183275045324424
7, 166, C23, 1, 5.345048015854869E-4
7, 165, C23, 1, 0.0020267127235042703
7, 164, C23, 1, 1.6626857218395943E-4
7, 163, C23, 1, 0.12786182787353245
7, 162, C23, 1, 1.7515073295400823E-4
7, 161, C23, 1, 0.0064778901613243844
7, 160, C23, 1, 8.968793004277096E-4
7, 159, C23, 1, 0.006062014805945535
7, 158, C23, 1, 7.614031014484263E-5
7, 157, C26, 1, 0.0012458422568891083
7, 156, C26, 1, 4.948819626219732E-4
7, 155, C26, 1, 0.017962128632894956
7, 153, C26, 1, 0.015793898963681597
7, 151, C25, 1, 0.032526653830058844
7, 150, C25, 1, 1.0583655428546965E-4
7, 149, C25, 1, 0.11201559097756311
7, 148, C25, 1, 4.65127083334694E-5
7, 147, C25, 1, 0.004056592498243684
7, 146, C25, 1, 6.226836181567087E-4
7, 136, C27, 1, 0.022600789868494283
7, 134, C27, 1, 0.022600789868494283
7, 94, C19, 0, 0.009614322422031913
7, 92, C19, 0, 0.12188351783555408
7, 90, C16, 0, 0.0026294219745926165
7, 89, C16, 0, 7.244428174090038E-5
7, 88, C16, 0, 4.403065460192769E-4
7, 86, C16, 0, 0.0012882739353396054
7, 85, C15, 0, 2.592025718000585E-4
7, 84, C15, 0, 0.011642780426735402
7, 83, C15, 0, 2.6204623060086814E-4
7, 82, C15, 0, 0.032664304847802125
7, 81, C15, 0, 7.55805439428972E-5
7, 80, C15, 0, 0.4764837444291083
7, 79, C12, 0, 1.3395143913628427E-4
7, 78, C12, 0, 6.46709518597955E-6
7, 77, C12, 0, 9.764931702113327E-7
7, 76, C12, 0, 8.208504053586515E-5
7, 75, C12, 0, 6.46709518597955E-6
7, 74, C12, 0, 1.3395143913628427E-4
7, 73, C12, 0, 2.7963870297786735E-6
7, 72, C12, 0, 0.004868892846069142
7, 71, C11, 0, 4.1730681866609964E-7
7, 70, C11, 0, 4.144911737637551E-5
7, 69, C10, 0, 3.362225153360055E-4
7, 68, C10, 0, 2.5542466681062795E-4
7, 67, C10, 0, 2.129990650131797E-4
7, 66, C10, 0, 0.013246490747080222
7, 65, C10, 0, 5.639689500727709E-4
7, 64, C10, 0, 0.5427587157434097
7, 63, C10, 0, 6.647874178165456E-4
7, 62, C10, 0, 0.01032301322191808
7, 61, C10, 0, 0.0011587369990737019
7, 60, C10, 0, 0.014590247989893739
7, 59, C9, 0, 9.71831658582089E-5
7, 58, C9, 0, 1.643441534666702E-5
7, 57, C9, 0, 1.64223864150963E-5
7, 56, C9, 0, 0.004312734084726029
7, 55, C9, 0, 7.652151262106823E-6
7, 54, C9, 0, 3.9675750096295967E-4
7, 53, C8, 0, 0.001608675253444936
7, 52, C8, 0, 0.03814111394025328
7, 51, C8, 0, 4.8590194794843764E-4
7, 50, C8, 0, 0.018504027613162947
7, 49, C8, 0, 5.359173207761579E-4
7, 48, C8, 0, 0.6188642338251433
7, 47, C7, 0, 5.832226210345912E-4
7, 46, C7, 0, 9.209280650481539E-4
7, 45, C7, 0, 1.237092041784805E-4
7, 44, C7, 0, 0.007437203724944557
7, 43, C7, 0, 5.359897044719957E-5
7, 42, C7, 0, 0.006052753369345001
7, 41, C6, 0, 2.6942950713807796E-4
7, 40, C6, 0, 0.011915320670841202
7, 39, C6, 0, 1.9714252295575702E-4
7, 38, C6, 0, 0.008753009186130485
7, 37, C6, 0, 1.1536212065711425E-4
7, 36, C6, 0, 0.3199524355604366
7, 35, C5, 0, 9.511455117277539E-5
7, 34, C5, 0, 0.0036819857397519
7, 33, C5, 0, 1.004456218753872E-4
7, 32, C5, 0, 6.491476643278163E-4
7, 31, C5, 0, 2.2795685134495952E-5
7, 30, C5, 0, 0.006455333694688415
7, 29, C4, 1, 2.272131809460884E-5
7, 29, C4, 0, 1.021818852633508E-5
7, 28, C4, 1, 0.9865536716969132
7, 28, C4, 0, 5.658465114097966E-5
7, 27, C4, 1, 1.3681086564441513E-5
7, 27, C4, 0, 3.3454826589687363E-4
7, 26, C4, 1, 0.005261372179277785
7, 26, C4, 0, 4.4947753014924605E-6
7, 25, C4, 1, 9.036653112841879E-5
7, 25, C4, 0, 2.877271096500856E-4
7, 24, C4, 1, 6.408890524135426E-7
7, 24, C4, 0, 0.003738407407314236
7, 23, C4, 1, 4.718312756386893E-5
7, 23, C4, 0, 1.6450084079795328E-5
7, 22, C4, 1, 0.0049682166563530744
7, 22, C4, 0, 0.004876013172703855
7, 21, C4, 1, 5.233058786981458E-4
7, 21, C4, 0, 1.5442865361779913E-5
7, 20, C4, 1, 3.60184731272266E-4
7, 20, C4, 0, 0.16636043673460568
7, 19, C3, 1, 3.432398864073595E-9
7, 19, C3, 0, 8.169594735755338E-6
7, 18, C3, 1, 2.5246269739730046E-11
7, 18, C3, 0, 0.0019682024935078354
7, 17, C3, 0, 4.8163212596482336E-6
7, 16, C3, 1, 2.4744098072188907E-8
7, 16, C3, 0, 2.0988518069911457E-4
7, 15, C3, 1, 8.300709815499705E-7
7, 15, C3, 0, 5.409202474038175E-5
7, 14, C3, 1, 3.1371424873111593E-7
7, 14, C3, 0, 1.0866725579957154E-5
7, 11, C2, 1, 5.729946573150853E-4
7, 11, C2, 0, 8.809463934006086E-5
7, 10, C2, 1, 0.7860718797170961
7, 10, C2, 0, 0.3474041716342183
7, 5, C1, 1, 3.6402539644847606E-8
7, 5, C1, 0, 5.438412035783322E-9
7, 4, C1, 1, 9.959716422447269E-5
7, 4, C1, 0, 0.007881456825183493
7, 0, C1, 1, 2.540573414185728
7, 0, C1, 0, 7.169598419552622
8, 207, C14, 1, 1.0129698496149047
8, 206, C14, 1, 8.163167957716192E-5
8, 205, C14, 1, 0.08913290945312427
8, 204, C14, 1, 2.694518807970445E-4
8, 203, C14, 1, 3.72048103603984
8, 202, C14, 1, 4.259229337768608E-5
8, 201, C13, 1, 4.2364915731680597E-4
8, 200, C13, 1, 0.008903988481774717
8, 199, C13, 1, 4.532914937834397E-4
8, 198, C13, 1, 0.39365210648027105
8, 197, C13, 1, 0.007247496597468424
8, 196, C13, 1, 1.6457218900495243E-4
8, 195, C18, 1, 5.456122165773751E-5
8, 194, C18, 1, 0.013709531520607398
8, 193, C18, 1, 0.005057765261415214
8, 192, C18, 1, 2.1412063655231078E-5
8, 191, C18, 1, 0.33399481622311267
8, 190, C18, 1, 5.876535129488423E-6
8, 189, C17, 1, 0.02060727526022053
8, 188, C17, 1, 6.754629199057516E-6
8, 187, C17, 1, 2.6042917942086587E-4
8, 186, C17, 1, 2.0915837446414617E-4
8, 185, C17, 1, 0.29312267069017495
8, 184, C17, 1, 7.853007558584684E-5
8, 183, C21, 1, 0.035283642465870284
8, 182, C21, 1, 1.9914839587521664E-5
8, 181, C21, 1, 5.626188436481238E-4
8, 180, C21, 1, 1.0174155747596003E-4
8, 179, C21, 1, 0.015500970057133105
8, 178, C21, 1, 4.8945449337766024E-5
8, 177, C22, 1, 0.002850602316832558
8, 176, C22, 1, 3.7178688377763865E-6
8, 175, C24, 1, 9.946488923729064E-4
8, 174, C24, 1, 1.357543850220963E-4
8, 173, C24, 1, 0.03690674508941817
8, 172, C24, 1, 5.860364077194252E-5
8, 171, C24, 1, 0.0018834781375339394
8, 170, C24, 1, 2.3804950396870948E-5
8, 169, C23, 1, 0.003397911282784507
8, 168, C23, 1, 6.979576463170562E-4
8, 167, C23, 1, 0.06684088476344617
8, 166, C23, 1, 7.012729748320684E-4
8, 165, C23, 1, 0.0037192264980576008
8, 164, C23, 1, 2.042809779903879E-4
8, 163, C23, 1, 0.1307557039551131
8, 162, C23, 1, 1.844726829835574E-4
8, 161, C23, 1, 0.007887230532780166
8, 160, C23, 1, 9.714418791094687E-4
8, 159, C23, 1, 0.0118192476209983
8, 158, C23, 1, 8.974593142752501E-5
8, 157, C26, 1, 0.0021858473056605198
8, 156, C26, 1, 7.323889189920713E-4
8, 155, C26, 1, 0.027329120442452563
8, 154, C26, 1, 5.7184977362286745E-5
8, 153, C26, 1, 0.03291846479912811
8, 152, C26, 1, 1.9791059714225874E-5
8, 151, C25, 1, 0.03571137272529586
8, 150, C25, 1, 1.5525224624321696E-4
8, 149, C25, 1, 0.13402107862834073
8, 148, C25, 1, 9.42090100812434E-5
8, 147, C25, 1, 0.006031315886761374
8, 146, C25, 1, 0.001122456330397044
8, 145, C28, 1, 0.0021223080092847824
8, 144, C28, 1, 5.591964520581426E-4
8, 143, C28, 1, 0.020296473425117454
8, 141, C28, 1, 0.026905106230828105
8, 139, C27, 1, 0.0010821955522289698
8, 138, C27, 1, 0.0016010108914197999
8, 137, C27, 1, 1.2268798974038515E-4
8, 136, C27, 1, 0.04095504575274214
8, 135, C27, 1, 8.293035201728938E-5
8, 134, C27, 1, 0.04756779021643341
8, 113, C29, 1, 0.01371930283816928
8, 111, C29, 1, 0.0010821955522289698
8, 106, C29, 0, 0.006030153504163989
8, 104, C29, 0, 0.07644598234938006
8, 103, C20, 0, 4.4478253547932714E-5
8, 102, C20, 0, 4.39267077372286E-4
8, 100, C20, 0, 0.0016143730665826672
8, 98, C20, 0, 0.0030916555515370543
8, 97, C19, 0, 6.758333548351832E-5
8, 96, C19, 0, 0.007148259702199214
8, 95, C19, 0, 4.2698314840575414E-5
8, 94, C19, 0, 0.011430778349091345
8, 93, C19, 0, 1.2580818630261215E-5
8, 92, C19, 0, 0.2348612400712119
8, 91, C16, 0, 6.700770362702541E-6
8, 90, C16, 0, 0.016179286125419832
8, 89, C16, 0, 4.4407552385755493E-4
8, 88, C16, 0, 3.6378734392862545E-4
8, 87, C16, 0, 2.3379348587494917E-6
8, 86, C16, 0, 0.004999468264283623
8, 85, C15, 0, 1.7028950795407722E-4
8, 84, C15, 0, 0.02100277530934403
8, 83, C15, 0, 2.764473724560816E-4
8, 82, C15, 0, 0.04220683352034177
8, 81, C15, 0, 6.067407333578385E-5
8, 80, C15, 0, 0.7796597014102968
8, 79, C12, 0, 2.57362012966964E-4
8, 78, C12, 0, 2.0966920656158374E-5
8, 77, C12, 0, 3.430356805626623E-6
8, 76, C12, 0, 2.9131848162875846E-4
8, 75, C12, 0, 2.0966920656158374E-5
8, 74, C12, 0, 2.5710731345098E-4
8, 73, C12, 0, 9.71216677180296E-6
8, 72, C12, 0, 0.009382760816702048
8, 71, C11, 0, 7.737362321196787E-8
8, 70, C11, 0, 2.2026794062599792E-4
8, 69, C10, 0, 1.3380227813653705E-4
8, 68, C10, 0, 0.0017003185693058342
8, 67, C10, 0, 2.0955940504756006E-4
